STATE,PRIM_STATE,LOC_QUOTIENT,OCC_CODE,OCC_TITLE,TOT_EMP,JOBS_1000,H_MEAN,Annual_Mean_Wage
Nevada,NV,0.3,171011,"Architects, Except Landscape And Naval",330.0,0.22,53.26,110780.0
Nevada,NV,0.2,172061,Computer Hardware Engineers,160.0,0.107,53.56,111390.0
Nevada,NV,0.8,172072,"Electronics Engineers, Except Computer",750.0,0.509,50.22,104460.0
Nevada,NV,0.5,172081,Environmental Engineers,200.0,0.133,53.25,110770.0
Nevada,NV,0.3,172112,Industrial Engineers,980.0,0.662,51.96,108070.0
Nevada,NV,0.44,172131,Materials Engineers,100.0,0.071,48.62,101130.0
Nevada,NV,4.85,172151,"Mining And Geological Engineers, Including Mining Safety Engineers",330.0,0.225,52.85,109940.0
Nevada,NV,0.91,173021,Aerospace Engineering And Operations Technologists And Technicians,90.0,0.064,49.2,102330.0
Nevada,NV,0.25,192012,Physicists,40.0,0.03,60.6,126050.0
Nevada,NV,2.87,192043,Hydrologists,170.0,0.116,52.14,108450.0
Nevada,NV,0.75,192099,"Physical Scientists, All Other",150.0,0.103,53.03,110300.0
Nevada,NV,0.51,193033,Clinical And Counseling Psychologists,360.0,0.241,51.36,106830.0
Nevada,NV,0.87,193039,"Psychologists, All Other",120.0,0.082,59.93,124650.0
Nevada,NV,1.0,230000,Legal Occupations,12050.0,8.133,56.75,118030.0
Nevada,NV,0.92,231011,Lawyers,6580.0,4.437,76.85,159840.0
Nevada,NV,1.09,231023,"Judges, Magistrate Judges, And Magistrates",260.0,0.176,78.17,162590.0
Nevada,NV,0.83,290000,Healthcare Practitioners And Technical Occupations,74860.0,50.517,49.09,102110.0
Nevada,NV,0.52,291011,Chiropractors,210.0,0.141,51.89,107920.0
Nevada,NV,0.71,291021,"Dentists, General",850.0,0.571,69.43,144420.0
Nevada,NV,0.74,291041,Optometrists,300.0,0.201,58.95,122610.0
Nevada,NV,0.78,291051,Pharmacists,2520.0,1.697,63.38,131820.0
Nevada,NV,1.02,291071,Physician Assistants,1450.0,0.979,74.42,154800.0
Nevada,NV,0.87,291122,Occupational Therapists,1220.0,0.826,51.48,107070.0
Nevada,NV,0.8,291123,Physical Therapists,1880.0,1.266,53.59,111460.0
Nevada,NV,0.8,291127,Speech-Language Pathologists,1340.0,0.904,48.37,100620.0
Nevada,NV,1.85,291129,"Therapists, All Other",300.0,0.201,49.93,103860.0
Nevada,NV,1.01,291131,Veterinarians,770.0,0.519,50.4,104830.0
Nevada,NV,0.74,291171,Nurse Practitioners,2040.0,1.373,71.48,148670.0
Nevada,NV,1.94,291213,Dermatologists,230.0,0.154,158.25,329160.0
Nevada,NV,0.74,291216,General Internal Medicine Physicians,490.0,0.328,97.11,202000.0
Nevada,NV,0.37,291222,"Physicians, Pathologists",40.0,0.027,145.23,302070.0
Nevada,NV,0.29,291223,Psychiatrists,70.0,0.048,111.43,231780.0
Nevada,NV,1.07,291229,"Physicians, All Other",3250.0,2.193,123.45,256770.0
Nevada,NV,0.63,291299,"Healthcare Diagnosing Or Treating Practitioners, All Other",190.0,0.13,48.97,101860.0
Nevada,NV,0.56,292033,Nuclear Medicine Technologists,90.0,0.061,48.38,100620.0
Nevada,NV,0.99,331012,First-Line Supervisors Of Police And Detectives,1340.0,0.903,55.56,115550.0
Nevada,NV,0.41,419031,Sales Engineers,240.0,0.159,58.43,121520.0
Nevada,NV,0.62,474021,Elevator And Escalator Installers And Repairers,150.0,0.098,72.84,151500.0
Nevada,NV,0.47,518012,Power Distributors And Dispatchers,40.0,0.028,56.94,118430.0
Nevada,NV,1.07,532021,Air Traffic Controllers,230.0,0.157,61.35,127600.0
Nevada,NV,0.44,537021,Crane And Tower Operators,180.0,0.122,52.35,108890.0
New Hampshire,NH,1.04,110000,Management Occupations,48580.0,71.958,67.81,141050.0
New Hampshire,NH,0.59,111011,Chief Executives,560.0,0.823,90.83,188920.0
New Hampshire,NH,1.25,111021,General And Operations Managers,19570.0,28.981,66.88,139120.0
New Hampshire,NH,1.48,112011,Advertising And Promotions Managers,140.0,0.201,64.66,134490.0
New Hampshire,NH,0.82,112021,Marketing Managers,1340.0,1.987,77.24,160670.0
New Hampshire,NH,0.84,112022,Sales Managers,2160.0,3.199,82.62,171850.0
New Hampshire,NH,0.67,112032,Public Relations Managers,220.0,0.322,70.92,147510.0
New Hampshire,NH,1.89,112033,Fundraising Managers,270.0,0.396,65.32,135860.0
New Hampshire,NH,0.64,113012,Administrative Services Managers,690.0,1.025,58.18,121020.0
New Hampshire,NH,1.03,113013,Facilities Managers,600.0,0.888,53.4,111080.0
New Hampshire,NH,1.24,113021,Computer And Information Systems Managers,3260.0,4.836,81.8,170140.0
New Hampshire,NH,1.22,113031,Financial Managers,4270.0,6.322,76.58,159290.0
New Hampshire,NH,1.3,113051,Industrial Production Managers,1290.0,1.909,69.0,143510.0
New Hampshire,NH,1.27,113061,Purchasing Managers,440.0,0.649,69.78,145150.0
New Hampshire,NH,0.57,113071,"Transportation, Storage, And Distribution Managers",510.0,0.75,61.45,127820.0
New Hampshire,NH,1.01,113111,Compensation And Benefits Managers,80.0,0.124,64.15,133440.0
New Hampshire,NH,0.92,113121,Human Resources Managers,820.0,1.22,70.8,147260.0
New Hampshire,NH,1.16,113131,Training And Development Managers,210.0,0.318,65.54,136320.0
New Hampshire,NH,0.57,119021,Construction Managers,840.0,1.245,56.86,118260.0
New Hampshire,NH,1.08,119033,"Education Administrators, Postsecondary",800.0,1.187,62.48,129970.0
New Hampshire,NH,1.91,119041,Architectural And Engineering Managers,1770.0,2.62,86.5,179920.0
New Hampshire,NH,0.87,119111,Medical And Health Services Managers,1980.0,2.937,72.16,150090.0
New Hampshire,NH,0.66,119121,Natural Sciences Managers,280.0,0.417,72.42,150640.0
New Hampshire,NH,0.71,131111,Management Analysts,2630.0,3.892,57.45,119500.0
New Hampshire,NH,1.74,132052,Personal Financial Advisors,2100.0,3.114,48.47,100820.0
New Hampshire,NH,0.47,132061,Financial Examiners,130.0,0.195,48.35,100570.0
New Hampshire,NH,1.02,150000,Computer And Mathematical Occupations,23370.0,34.622,52.58,109370.0
New Hampshire,NH,1.11,151211,Computer Systems Analysts,2450.0,3.634,53.59,111470.0
New Hampshire,NH,0.81,151212,Information Security Analysts,630.0,0.935,66.85,139050.0
New Hampshire,NH,0.96,151221,Computer And Information Research Scientists,150.0,0.223,65.9,137070.0
New Hampshire,NH,0.64,151241,Computer Network Architects,500.0,0.733,65.06,135320.0
New Hampshire,NH,0.85,151242,Database Administrators,290.0,0.428,49.81,103610.0
New Hampshire,NH,0.94,151243,Database Architects,250.0,0.372,59.21,123150.0
New Hampshire,NH,1.26,151252,Software Developers,9250.0,13.706,61.75,128440.0
New Hampshire,NH,0.88,151253,Software Quality Assurance Analysts And Testers,790.0,1.177,49.22,102370.0
New Hampshire,NH,0.59,152011,Actuaries,70.0,0.1,69.19,143920.0
New Hampshire,NH,0.41,152041,Statisticians,50.0,0.081,52.2,108580.0
New Hampshire,NH,0.7,172041,Chemical Engineers,70.0,0.098,48.24,100340.0
New Hampshire,NH,1.08,172061,Computer Hardware Engineers,400.0,0.59,65.38,135980.0
New Hampshire,NH,1.87,172071,Electrical Engineers,1540.0,2.285,63.85,132810.0
New Hampshire,NH,0.98,172072,"Electronics Engineers, Except Computer",420.0,0.623,55.96,116390.0
New Hampshire,NH,1.16,172112,Industrial Engineers,1720.0,2.545,49.01,101940.0
New Hampshire,NH,0.35,172131,Materials Engineers,40.0,0.056,53.64,111580.0
New Hampshire,NH,2.36,172141,Mechanical Engineers,2950.0,4.366,49.52,103000.0
New Hampshire,NH,0.88,172199,"Engineers, All Other",590.0,0.874,56.07,116620.0
New Hampshire,NH,1.19,191021,Biochemists And Biophysicists,180.0,0.261,50.38,104790.0
New Hampshire,NH,0.43,191042,"Medical Scientists, Except Epidemiologists",260.0,0.388,49.4,102740.0
New Hampshire,NH,0.45,192012,Physicists,40.0,0.055,68.66,142800.0
New Hampshire,NH,1.58,192032,Materials Scientists,60.0,0.092,58.85,122400.0
New Hampshire,NH,1.43,192042,"Geoscientists, Except Hydrologists And Geographers",160.0,0.232,48.13,100100.0
New Hampshire,NH,1.8,192043,Hydrologists,50.0,0.073,48.51,100900.0
New Hampshire,NH,0.68,193039,"Psychologists, All Other",40.0,0.065,50.25,104510.0
New Hampshire,NH,1.04,290000,Healthcare Practitioners And Technical Occupations,42820.0,63.416,52.28,108750.0
New Hampshire,NH,0.87,291021,"Dentists, General",470.0,0.699,94.93,197450.0
New Hampshire,NH,1.01,291041,Optometrists,190.0,0.276,77.42,161030.0
New Hampshire,NH,0.88,291051,Pharmacists,1300.0,1.931,67.1,139560.0
New Hampshire,NH,1.45,291071,Physician Assistants,940.0,1.391,66.4,138100.0
New Hampshire,NH,1.77,291081,Podiatrists,70.0,0.11,108.94,226590.0
New Hampshire,NH,1.54,291131,Veterinarians,530.0,0.792,66.56,138450.0
New Hampshire,NH,1.31,291151,Nurse Anesthetists,280.0,0.414,115.21,239630.0
New Hampshire,NH,1.52,291161,Nurse Midwives,50.0,0.07,61.85,128650.0
New Hampshire,NH,1.5,291171,Nurse Practitioners,1870.0,2.765,62.86,130740.0
New Hampshire,NH,1.54,291181,Audiologists,100.0,0.141,48.78,101460.0
New Hampshire,NH,1.45,291211,Anesthesiologists,220.0,0.319,181.41,377320.0
New Hampshire,NH,1.01,291213,Dermatologists,50.0,0.08,166.14,345570.0
New Hampshire,NH,2.05,291214,Emergency Medicine Physicians,320.0,0.473,172.81,359450.0
New Hampshire,NH,0.84,291215,Family Medicine Physicians,420.0,0.62,121.55,252820.0
New Hampshire,NH,0.97,291216,General Internal Medicine Physicians,290.0,0.431,112.45,233890.0
New Hampshire,NH,1.43,291217,Neurologists,60.0,0.088,126.95,264050.0
New Hampshire,NH,1.53,291218,Obstetricians And Gynecologists,130.0,0.199,136.23,283370.0
New Hampshire,NH,1.11,291221,"Pediatricians, General",170.0,0.254,110.18,229170.0
New Hampshire,NH,1.06,291223,Psychiatrists,120.0,0.173,101.41,210920.0
New Hampshire,NH,1.1,291224,Radiologists,160.0,0.232,186.73,388410.0
New Hampshire,NH,0.78,291229,"Physicians, All Other",1070.0,1.586,151.74,315630.0
New Hampshire,NH,1.67,291241,"Ophthalmologists, Except Pediatric",90.0,0.127,158.39,329450.0
New Hampshire,NH,3.08,291242,"Orthopedic Surgeons, Except Pediatric",200.0,0.3,170.69,355040.0
New Hampshire,NH,2.43,291249,"Surgeons, All Other",290.0,0.422,182.48,379550.0
New Hampshire,NH,1.9,411012,First-Line Supervisors Of Non-Retail Sales Workers,1920.0,2.839,52.35,108880.0
New Hampshire,NH,0.57,413031,"Securities, Commodities, And Financial Services Sales Agents",1220.0,1.802,49.78,103550.0
New Hampshire,NH,4.24,532021,Air Traffic Controllers,420.0,0.623,78.6,163480.0
New Hampshire,NH,0.26,536051,Transportation Inspectors,30.0,0.047,50.02,104040.0
New Jersey,NJ,1.02,110000,Management Occupations,297540.0,70.807,83.86,174430.0
New Jersey,NJ,0.19,111011,Chief Executives,1090.0,0.26,216.04,449370.0
New Jersey,NJ,0.67,111021,General And Operations Managers,64680.0,15.391,86.97,180890.0
New Jersey,NJ,1.03,112011,Advertising And Promotions Managers,590.0,0.14,85.81,178480.0
New Jersey,NJ,1.2,112021,Marketing Managers,12260.0,2.916,90.65,188550.0
New Jersey,NJ,1.03,112022,Sales Managers,16360.0,3.894,91.9,191150.0
New Jersey,NJ,1.09,112032,Public Relations Managers,2200.0,0.523,87.59,182190.0
New Jersey,NJ,0.91,112033,Fundraising Managers,800.0,0.191,67.29,139950.0
New Jersey,NJ,1.36,113012,Administrative Services Managers,9150.0,2.177,70.29,146190.0
New Jersey,NJ,1.27,113013,Facilities Managers,4610.0,1.097,62.34,129670.0
New Jersey,NJ,1.7,113021,Computer And Information Systems Managers,27890.0,6.638,98.62,205120.0
New Jersey,NJ,1.58,113031,Financial Managers,34530.0,8.216,100.18,208370.0
New Jersey,NJ,0.92,113051,Industrial Production Managers,5690.0,1.355,74.29,154520.0
New Jersey,NJ,1.53,113061,Purchasing Managers,3290.0,0.782,87.08,181120.0
New Jersey,NJ,1.18,113071,"Transportation, Storage, And Distribution Managers",6510.0,1.55,67.31,140000.0
New Jersey,NJ,1.27,113111,Compensation And Benefits Managers,660.0,0.157,90.53,188300.0
New Jersey,NJ,1.01,113121,Human Resources Managers,5590.0,1.33,88.85,184810.0
New Jersey,NJ,1.15,113131,Training And Development Managers,1320.0,0.315,78.76,163820.0
New Jersey,NJ,1.02,119021,Construction Managers,9250.0,2.202,72.07,149900.0
New Jersey,NJ,0.67,119033,"Education Administrators, Postsecondary",3120.0,0.743,71.42,148560.0
New Jersey,NJ,0.37,119039,"Education Administrators, All Other",520.0,0.125,49.2,102330.0
New Jersey,NJ,0.96,119041,Architectural And Engineering Managers,5530.0,1.315,86.29,179490.0
New Jersey,NJ,1.0,119071,Gambling Managers,130.0,0.03,71.27,148240.0
New Jersey,NJ,1.2,119111,Medical And Health Services Managers,17070.0,4.063,78.09,162430.0
New Jersey,NJ,3.75,119121,Natural Sciences Managers,10010.0,2.383,99.43,206820.0
New Jersey,NJ,1.27,119161,Emergency Management Directors,420.0,0.1,56.9,118360.0
New Jersey,NJ,1.14,119171,Funeral Home Managers,450.0,0.107,51.37,106860.0
New Jersey,NJ,1.3,119199,"Managers, All Other",21260.0,5.059,83.79,174290.0
New Jersey,NJ,1.01,130000,Business And Financial Operations Occupations,281180.0,66.913,50.52,105080.0
New Jersey,NJ,0.64,131011,"Agents And Business Managers Of Artists, Performers, And Athletes",230.0,0.054,73.22,152300.0
New Jersey,NJ,1.8,131075,Labor Relations Specialists,3130.0,0.745,51.61,107340.0
New Jersey,NJ,0.93,131082,Project Management Specialists,24510.0,5.833,65.86,136990.0
New Jersey,NJ,0.83,131111,Management Analysts,19300.0,4.594,59.06,122840.0
New Jersey,NJ,1.18,132011,Accountants And Auditors,46860.0,11.15,53.22,110700.0
New Jersey,NJ,1.25,132051,Financial And Investment Analysts,11250.0,2.677,61.67,128280.0
New Jersey,NJ,1.1,132052,Personal Financial Advisors,8320.0,1.979,85.72,178300.0
New Jersey,NJ,1.44,132054,Financial Risk Specialists,2200.0,0.523,61.32,127540.0
New Jersey,NJ,1.96,132061,Financial Examiners,3440.0,0.818,54.46,113280.0
New Jersey,NJ,1.13,150000,Computer And Mathematical Occupations,162010.0,38.554,57.35,119280.0
New Jersey,NJ,1.08,151211,Computer Systems Analysts,14970.0,3.563,60.69,126240.0
New Jersey,NJ,1.36,151212,Information Security Analysts,6580.0,1.566,65.36,135940.0
New Jersey,NJ,1.23,151221,Computer And Information Research Scientists,1200.0,0.286,64.55,134260.0
New Jersey,NJ,1.41,151241,Computer Network Architects,6810.0,1.622,71.55,148820.0
New Jersey,NJ,0.99,151242,Database Administrators,2080.0,0.495,58.88,122460.0
New Jersey,NJ,0.78,151243,Database Architects,1290.0,0.308,76.41,158930.0
New Jersey,NJ,1.23,151244,Network And Computer Systems Administrators,11030.0,2.624,53.46,111190.0
New Jersey,NJ,1.64,151251,Computer Programmers,5460.0,1.298,59.05,122830.0
New Jersey,NJ,1.19,151252,Software Developers,54570.0,12.986,64.89,134970.0
New Jersey,NJ,1.16,151253,Software Quality Assurance Analysts And Testers,6540.0,1.555,55.37,115180.0
New Jersey,NJ,1.01,151299,"Computer Occupations, All Other",12210.0,2.905,53.69,111680.0
New Jersey,NJ,2.29,152011,Actuaries,1610.0,0.384,68.41,142300.0
New Jersey,NJ,1.22,152021,Mathematicians,80.0,0.018,51.57,107260.0
New Jersey,NJ,1.19,152031,Operations Research Analysts,3890.0,0.926,52.4,108990.0
New Jersey,NJ,0.52,152041,Statisticians,430.0,0.103,58.83,122370.0
New Jersey,NJ,0.81,152051,Data Scientists,4340.0,1.032,64.49,134140.0
New Jersey,NJ,0.72,170000,Architecture And Engineering Occupations,50500.0,12.017,50.02,104040.0
New Jersey,NJ,0.71,171011,"Architects, Except Landscape And Naval",2180.0,0.519,49.75,103470.0
New Jersey,NJ,0.61,172011,Aerospace Engineers,1130.0,0.268,66.38,138060.0
New Jersey,NJ,0.87,172031,Bioengineers And Biomedical Engineers,460.0,0.11,55.49,115420.0
New Jersey,NJ,1.06,172041,Chemical Engineers,620.0,0.148,58.39,121450.0
New Jersey,NJ,0.86,172051,Civil Engineers,7830.0,1.864,51.33,106760.0
New Jersey,NJ,0.43,172061,Computer Hardware Engineers,980.0,0.233,60.91,126680.0
New Jersey,NJ,0.78,172071,Electrical Engineers,3990.0,0.95,57.28,119140.0
New Jersey,NJ,0.98,172072,"Electronics Engineers, Except Computer",2620.0,0.625,67.19,139750.0
New Jersey,NJ,1.06,172081,Environmental Engineers,1170.0,0.279,54.0,112310.0
New Jersey,NJ,1.35,172111,"Health And Safety Engineers, Except Mining Safety Engineers And Inspectors",840.0,0.2,56.12,116730.0
New Jersey,NJ,0.75,172112,Industrial Engineers,6910.0,1.644,50.08,104170.0
New Jersey,NJ,0.4,172131,Materials Engineers,280.0,0.066,53.21,110680.0
New Jersey,NJ,0.62,172141,Mechanical Engineers,4830.0,1.149,51.75,107640.0
New Jersey,NJ,0.17,172171,Petroleum Engineers,100.0,0.023,99.28,206490.0
New Jersey,NJ,0.88,172199,"Engineers, All Other",3670.0,0.874,58.93,122570.0
New Jersey,NJ,2.85,191012,Food Scientists And Technologists,1110.0,0.265,48.51,100890.0
New Jersey,NJ,2.43,191021,Biochemists And Biophysicists,2230.0,0.53,51.56,107240.0
New Jersey,NJ,1.14,191041,Epidemiologists,320.0,0.077,52.3,108790.0
New Jersey,NJ,1.19,191042,"Medical Scientists, Except Epidemiologists",4490.0,1.068,62.21,129410.0
New Jersey,NJ,0.61,191099,"Life Scientists, All Other",130.0,0.03,52.66,109530.0
New Jersey,NJ,0.63,192012,Physicists,320.0,0.076,85.1,177010.0
New Jersey,NJ,0.38,192021,Atmospheric And Space Scientists,100.0,0.024,57.18,118930.0
New Jersey,NJ,0.6,192043,Hydrologists,100.0,0.024,59.04,122800.0
New Jersey,NJ,0.88,192099,"Physical Scientists, All Other",510.0,0.121,56.23,116970.0
New Jersey,NJ,0.28,193011,Economists,130.0,0.03,49.79,103550.0
New Jersey,NJ,1.01,193033,Clinical And Counseling Psychologists,2010.0,0.478,71.33,148370.0
New Jersey,NJ,0.57,193039,"Psychologists, All Other",230.0,0.054,55.21,114830.0
New Jersey,NJ,1.17,230000,Legal Occupations,40320.0,9.595,67.86,141140.0
New Jersey,NJ,1.27,231011,Lawyers,25680.0,6.112,85.21,177230.0
New Jersey,NJ,0.75,231021,"Administrative Law Judges, Adjudicators, And Hearing Officers",300.0,0.072,59.68,124140.0
New Jersey,NJ,1.47,231023,"Judges, Magistrate Judges, And Magistrates",990.0,0.236,78.46,163200.0
New Jersey,NJ,1.46,271011,Art Directors,2070.0,0.494,62.89,130820.0
New Jersey,NJ,0.73,272012,Producers And Directors,3110.0,0.74,57.85,120330.0
New Jersey,NJ,0.97,290000,Healthcare Practitioners And Technical Occupations,249000.0,59.255,52.42,109040.0
New Jersey,NJ,0.63,291011,Chiropractors,720.0,0.172,49.28,102500.0
New Jersey,NJ,0.27,291029,"Dentists, All Other Specialists",50.0,0.011,76.55,159220.0
New Jersey,NJ,1.13,291041,Optometrists,1290.0,0.308,68.21,141870.0
New Jersey,NJ,1.15,291051,Pharmacists,10540.0,2.509,62.69,130390.0
New Jersey,NJ,0.78,291071,Physician Assistants,3150.0,0.75,71.32,148350.0
New Jersey,NJ,1.86,291081,Podiatrists,490.0,0.116,64.99,135180.0
New Jersey,NJ,1.24,291122,Occupational Therapists,4950.0,1.178,50.91,105880.0
New Jersey,NJ,1.1,291123,Physical Therapists,7310.0,1.739,52.54,109280.0
New Jersey,NJ,1.43,291124,Radiation Therapists,660.0,0.157,55.89,116250.0
New Jersey,NJ,1.25,291127,Speech-Language Pathologists,5940.0,1.414,49.43,102820.0
New Jersey,NJ,0.89,291131,Veterinarians,1930.0,0.458,73.86,153630.0
New Jersey,NJ,0.94,291141,Registered Nurses,82950.0,19.74,49.02,101960.0
New Jersey,NJ,0.78,291151,Nurse Anesthetists,1030.0,0.244,121.21,252130.0
New Jersey,NJ,1.44,291161,Nurse Midwives,280.0,0.066,64.41,133980.0
New Jersey,NJ,0.83,291171,Nurse Practitioners,6400.0,1.524,69.73,145030.0
New Jersey,NJ,1.67,291212,Cardiologists,700.0,0.167,159.34,331430.0
New Jersey,NJ,1.34,291215,Family Medicine Physicians,4150.0,0.989,102.56,213320.0
New Jersey,NJ,1.02,291216,General Internal Medicine Physicians,1900.0,0.452,114.19,237520.0
New Jersey,NJ,1.23,291217,Neurologists,320.0,0.076,105.1,218610.0
New Jersey,NJ,1.22,291218,Obstetricians And Gynecologists,670.0,0.159,118.25,245960.0
New Jersey,NJ,0.9,291221,"Pediatricians, General",860.0,0.206,98.17,204190.0
New Jersey,NJ,0.72,291222,"Physicians, Pathologists",220.0,0.052,139.72,290620.0
New Jersey,NJ,0.63,291223,Psychiatrists,430.0,0.103,127.53,265270.0
New Jersey,NJ,2.25,291224,Radiologists,1990.0,0.474,129.28,268900.0
New Jersey,NJ,1.07,291229,"Physicians, All Other",9180.0,2.185,98.29,204450.0
New Jersey,NJ,0.92,291241,"Ophthalmologists, Except Pediatric",290.0,0.07,139.61,290380.0
New Jersey,NJ,0.61,291242,"Orthopedic Surgeons, Except Pediatric",250.0,0.06,181.61,377750.0
New Jersey,NJ,0.65,291299,"Healthcare Diagnosing Or Treating Practitioners, All Other",560.0,0.134,59.47,123700.0
